path,taxon,group,label,split,anomaly_score
data/raw/Hypotrichida/221217131528_91_2.jpg,Hypotrichida,healthy,0,test,0.5042262
data/raw/Hypotrichida/221214104141_229.jpg,Hypotrichida,healthy,0,test,0.4785886
data/raw/Hypotrichida/221217131528_312.jpg,Hypotrichida,healthy,0,test,0.51028484
data/raw/Hypotrichida/221216134643_73.jpg,Hypotrichida,healthy,0,test,0.48062503
data/raw/Hypotrichida/221215125712_619.jpg,Hypotrichida,healthy,0,test,0.4735972
data/raw/Hypotrichida/221215125712_749_2.jpg,Hypotrichida,healthy,0,test,0.485692
data/raw/Hypotrichida/221218171920_44.jpg,Hypotrichida,healthy,0,test,0.46217737
data/raw/Hypotrichida/221218180442_100.jpg,Hypotrichida,healthy,0,test,0.5175076
data/raw/Hypotrichida/221213130833_109.jpg,Hypotrichida,healthy,0,test,0.50829446
data/raw/Hypotrichida/221213130833_218.jpg,Hypotrichida,healthy,0,test,0.46432427
data/raw/Hypotrichida/221217131528_115.jpg,Hypotrichida,healthy,0,test,0.5544469
data/raw/Hypotrichida/221218171920_75.jpg,Hypotrichida,healthy,0,test,0.44361958
data/raw/Hypotrichida/221215125712_596.jpg,Hypotrichida,healthy,0,test,0.46167606
data/raw/Hypotrichida/221217131528_311.jpg,Hypotrichida,healthy,0,test,0.4982498
data/raw/Hypotrichida/221217211622_550.jpg,Hypotrichida,healthy,0,test,0.4698098
data/raw/Hypotrichida/221216134643_365_2.jpg,Hypotrichida,healthy,0,test,0.49265933
data/raw/Hypotrichida/221219123632_302.jpg,Hypotrichida,healthy,0,test,0.4559692
data/raw/Hypotrichida/221214130524_285.jpg,Hypotrichida,healthy,0,test,0.4797534
data/raw/Hypotrichida/221219123632_155.jpg,Hypotrichida,healthy,0,test,0.48669407
data/raw/Hypotrichida/221216134643_364_2.jpg,Hypotrichida,healthy,0,test,0.5148482
data/raw/Hypotrichida/221218180442_16.jpg,Hypotrichida,healthy,0,test,0.49346226
data/raw/Hypotrichida/221213130833_108_2.jpg,Hypotrichida,healthy,0,test,0.5303771
data/raw/Hypotrichida/221216134643_365.jpg,Hypotrichida,healthy,0,test,0.48340437
data/raw/Hypotrichida/221219123632_140.jpg,Hypotrichida,healthy,0,test,0.46415004
data/raw/Hypotrichida/221219123632_197.jpg,Hypotrichida,healthy,0,test,0.4426417
data/raw/Hypotrichida/221217131528_121.jpg,Hypotrichida,healthy,0,test,0.5285998
data/raw/Hypotrichida/221212132320_192.jpg,Hypotrichida,healthy,0,test,0.4892985
data/raw/Hypotrichida/221215125712_251.jpg,Hypotrichida,healthy,0,test,0.56033385
data/raw/Hypotrichida/221219123632_25_2.jpg,Hypotrichida,healthy,0,test,0.5321636
data/raw/Hypotrichida/221219123632_4.jpg,Hypotrichida,healthy,0,test,0.44667006
data/raw/Hypotrichida/221218205314_154.jpg,Hypotrichida,healthy,0,test,0.4825569
data/raw/Hypotrichida/221219123632_198.jpg,Hypotrichida,healthy,0,test,0.47993577
data/raw/Hypotrichida/221219123632_216.jpg,Hypotrichida,healthy,0,test,0.47101605
data/raw/Hypotrichida/221218180442_50.jpg,Hypotrichida,healthy,0,test,0.4833422
data/raw/Hypotrichida/221218171920_76.jpg,Hypotrichida,healthy,0,test,0.46900335
data/raw/Hypotrichida/221217131528_69.jpg,Hypotrichida,healthy,0,test,0.49340308
data/raw/Hypotrichida/221217131528_336.jpg,Hypotrichida,healthy,0,test,0.5051209
data/raw/Hypotrichida/221218171920_119.jpg,Hypotrichida,healthy,0,test,0.48070887
data/raw/Hypotrichida/221215125712_190.jpg,Hypotrichida,healthy,0,test,0.4855258
data/raw/Hypotrichida/221219123632_59.jpg,Hypotrichida,healthy,0,test,0.47541746
data/raw/Hypotrichida/221218171920_39.jpg,Hypotrichida,healthy,0,test,0.45203888
data/raw/Hypotrichida/221219162533_24.jpg,Hypotrichida,healthy,0,test,0.45082152
data/raw/Hypotrichida/221215125712_671.jpg,Hypotrichida,healthy,0,test,0.5136691
data/raw/Hypotrichida/221216134643_280.jpg,Hypotrichida,healthy,0,test,0.45704767
data/raw/Hypotrichida/221217131528_82.jpg,Hypotrichida,healthy,0,test,0.5280362
data/raw/Hypotrichida/221215125712_755.jpg,Hypotrichida,healthy,0,test,0.5160103
data/raw/Hypotrichida/221217131528_4.jpg,Hypotrichida,healthy,0,test,0.51012564
data/raw/Hypotrichida/221215125712_521.jpg,Hypotrichida,healthy,0,test,0.49089232
data/raw/Hypotrichida/221215125712_316.jpg,Hypotrichida,healthy,0,test,0.5563471
data/raw/Hypotrichida/221216134643_505.jpg,Hypotrichida,healthy,0,test,0.53764355
data/raw/Hypotrichida/221217131528_332_2.jpg,Hypotrichida,healthy,0,test,0.48021325
data/raw/Hypotrichida/221219123632_301.jpg,Hypotrichida,healthy,0,test,0.46920273
data/raw/Hypotrichida/221216134643_62.jpg,Hypotrichida,healthy,0,test,0.49483734
data/raw/Hypotrichida/221215125712_273.jpg,Hypotrichida,healthy,0,test,0.50429195
data/raw/Hypotrichida/221217131528_125.jpg,Hypotrichida,healthy,0,test,0.5488064
data/raw/Hypotrichida/221219123632_135.jpg,Hypotrichida,healthy,0,test,0.49484998
data/raw/Hypotrichida/221216103701_86.jpg,Hypotrichida,healthy,0,test,0.484208
data/raw/Hypotrichida/221215125712_665.jpg,Hypotrichida,healthy,0,test,0.5497325
data/raw/Hypotrichida/221219123632_18.jpg,Hypotrichida,healthy,0,test,0.46516165
data/raw/Hypotrichida/221217131528_489.jpg,Hypotrichida,healthy,0,test,0.50329757
data/raw/Hypotrichida/221219123632_26_2.jpg,Hypotrichida,healthy,0,test,0.4573414
data/raw/Hypotrichida/221217131528_335.jpg,Hypotrichida,healthy,0,test,0.52668685
data/raw/Hypotrichida/221218180442_293.jpg,Hypotrichida,healthy,0,test,0.50690776
data/raw/Hypotrichida/221218101122_148.jpg,Hypotrichida,healthy,0,test,0.5110788
data/raw/Hypotrichida/221219123632_195.jpg,Hypotrichida,healthy,0,test,0.48297644
data/raw/Hypotrichida/221219123632_168.jpg,Hypotrichida,healthy,0,test,0.47802585
data/raw/Hypotrichida/221215125712_65.jpg,Hypotrichida,healthy,0,test,0.4798287
data/raw/Hypotrichida/221216134643_364.jpg,Hypotrichida,healthy,0,test,0.4823985
data/raw/Hypotrichida/221214130524_71.jpg,Hypotrichida,healthy,0,test,0.4792742
data/raw/Hypotrichida/221219123632_97.jpg,Hypotrichida,healthy,0,test,0.47232524
data/raw/Hypotrichida/221215125712_426.jpg,Hypotrichida,healthy,0,test,0.47942555
data/raw/Hypotrichida/221214130524_90.jpg,Hypotrichida,healthy,0,test,0.47057483
data/raw/Hypotrichida/221217131528_338.jpg,Hypotrichida,healthy,0,test,0.50141394
data/raw/Hypotrichida/221214130524_79.jpg,Hypotrichida,healthy,0,test,0.5160097
data/raw/Hypotrichida/221218180442_311.jpg,Hypotrichida,healthy,0,test,0.45747444
data/raw/Hypotrichida/221219123632_275.jpg,Hypotrichida,healthy,0,test,0.58281887
data/raw/Hypotrichida/221215125712_798.jpg,Hypotrichida,healthy,0,test,0.47816634
data/raw/Hypotrichida/221216134643_314.jpg,Hypotrichida,healthy,0,test,0.47469765
data/raw/Hypotrichida/221217131528_128_2.jpg,Hypotrichida,healthy,0,test,0.48324946
data/raw/Hypotrichida/221213130833_38_2.jpg,Hypotrichida,healthy,0,test,0.55777955
data/raw/Hypotrichida/221215125712_746.jpg,Hypotrichida,healthy,0,test,0.49725926
data/raw/Hypotrichida/221215125712_105.jpg,Hypotrichida,healthy,0,test,0.47538325
data/raw/Hypotrichida/221218171920_2.jpg,Hypotrichida,healthy,0,test,0.49256992
data/raw/Hypotrichida/221212132320_579.jpg,Hypotrichida,healthy,0,test,0.51871973
data/raw/Hypotrichida/221215125712_71.jpg,Hypotrichida,healthy,0,test,0.46165204
data/raw/Hypotrichida/221217131528_415.jpg,Hypotrichida,healthy,0,test,0.4826852
data/raw/Hypotrichida/221216134643_14.jpg,Hypotrichida,healthy,0,test,0.50956154
data/raw/Hypotrichida/221214130524_698.jpg,Hypotrichida,healthy,0,test,0.46873295
data/raw/Hypotrichida/221217131528_128.jpg,Hypotrichida,healthy,0,test,0.4948554
data/raw/Hypotrichida/221218180442_98.jpg,Hypotrichida,healthy,0,test,0.49870968
data/raw/Hypotrichida/221219123632_276.jpg,Hypotrichida,healthy,0,test,0.56759214
data/raw/Hypotrichida/221211132350_103.jpg,Hypotrichida,healthy,0,test,0.5044645
data/raw/Hypotrichida/221214130524_33.jpg,Hypotrichida,healthy,0,test,0.47853866
data/raw/Hypotrichida/221216134643_273_2.jpg,Hypotrichida,healthy,0,test,0.4991517
data/raw/Hypotrichida/221215125712_188.jpg,Hypotrichida,healthy,0,test,0.49551165
data/raw/Hypotrichida/221217131528_420.jpg,Hypotrichida,healthy,0,test,0.45883358
data/raw/Hypotrichida/221217131528_395.jpg,Hypotrichida,healthy,0,test,0.4623887
data/raw/Hypotrichida/221219123632_297.jpg,Hypotrichida,healthy,0,test,0.45795706
data/raw/Hypotrichida/221219123632_25_3.jpg,Hypotrichida,healthy,0,test,0.5086453
data/raw/Hypotrichida/221219123632_346_2.jpg,Hypotrichida,healthy,0,test,0.47397763
data/raw/Hypotrichida/221217131528_363.jpg,Hypotrichida,healthy,0,test,0.53324294
data/raw/Hypotrichida/221216134643_85.jpg,Hypotrichida,healthy,0,test,0.49243012
data/raw/Hypotrichida/221219123632_61.jpg,Hypotrichida,healthy,0,test,0.47266635
data/raw/Hypotrichida/221217131528_446.jpg,Hypotrichida,healthy,0,test,0.5141189
data/raw/Hypotrichida/221214130524_605.jpg,Hypotrichida,healthy,0,test,0.48560253
data/raw/Hypotrichida/221217131528_331_2.jpg,Hypotrichida,healthy,0,test,0.48263237
data/raw/Hypotrichida/221213130833_113.jpg,Hypotrichida,healthy,0,test,0.49936673
data/raw/Hypotrichida/221218180442_5.jpg,Hypotrichida,healthy,0,test,0.48231387
data/raw/Hypotrichida/221219123632_298.jpg,Hypotrichida,healthy,0,test,0.47839504
data/raw/Hypotrichida/221215125712_838.jpg,Hypotrichida,healthy,0,test,0.50168705
data/raw/Hypotrichida/221217131528_361_2.jpg,Hypotrichida,healthy,0,test,0.49413326
data/raw/Hypotrichida/221219123632_118.jpg,Hypotrichida,healthy,0,test,0.4743511
data/raw/Hypotrichida/221219123632_348_2.jpg,Hypotrichida,healthy,0,test,0.48183045
data/raw/Hypotrichida/221217131528_397.jpg,Hypotrichida,healthy,0,test,0.5050391
data/raw/Hypotrichida/221216134643_468.jpg,Hypotrichida,healthy,0,test,0.47834632
data/raw/Hypotrichida/221214130524_252.jpg,Hypotrichida,healthy,0,test,0.5134812
data/raw/Hypotrichida/221217131528_361.jpg,Hypotrichida,healthy,0,test,0.45110184
data/raw/Hypotrichida/221217131528_43.jpg,Hypotrichida,healthy,0,test,0.5099854
data/raw/Hypotrichida/221217131528_70.jpg,Hypotrichida,healthy,0,test,0.4857639
data/raw/Hypotrichida/221216134643_35.jpg,Hypotrichida,healthy,0,test,0.6070437
data/raw/Hypotrichida/221214130524_382.jpg,Hypotrichida,healthy,0,test,0.53696
data/raw/Hypotrichida/221219123632_336.jpg,Hypotrichida,healthy,0,test,0.48379508
data/raw/Hypotrichida/221215125712_520.jpg,Hypotrichida,healthy,0,test,0.46314576
data/raw/Hypotrichida/221214130524_32.jpg,Hypotrichida,healthy,0,test,0.49187836
data/raw/Hypotrichida/221218171920_150.jpg,Hypotrichida,healthy,0,test,0.4730513
data/raw/Hypotrichida/221219123632_5.jpg,Hypotrichida,healthy,0,test,0.4706711
data/raw/Hypotrichida/221217131528_333.jpg,Hypotrichida,healthy,0,test,0.48375538
data/raw/Hypotrichida/221217131528_404.jpg,Hypotrichida,healthy,0,test,0.562301
data/raw/Hypotrichida/221215125712_670.jpg,Hypotrichida,healthy,0,test,0.505597
data/raw/Hypotrichida/221218180442_92.jpg,Hypotrichida,healthy,0,test,0.5300136
data/raw/Hypotrichida/221219123632_26.jpg,Hypotrichida,healthy,0,test,0.4853533
data/raw/Hypotrichida/221219123632_347_3.jpg,Hypotrichida,healthy,0,test,0.4849459
data/raw/Hypotrichida/221216103701_111.jpg,Hypotrichida,healthy,0,test,0.514874
data/raw/Hypotrichida/221219162533_25.jpg,Hypotrichida,healthy,0,test,0.556192
data/raw/Digononta/220715135748_60900_2.jpg,Digononta,healthy,0,test,0.50387514
data/raw/Digononta/220704164337_45000_2.jpg,Digononta,healthy,0,test,0.51536393
data/raw/Digononta/220706161602_285300_2.jpg,Digononta,healthy,0,test,0.48554334
data/raw/Digononta/220625152853_6900.jpg,Digononta,healthy,0,test,0.51425207
data/raw/Digononta/220710214438_36000.jpg,Digononta,healthy,0,test,0.5405001
data/raw/Digononta/220708152029_46500_2.jpg,Digononta,healthy,0,test,0.486042
data/raw/Digononta/220701144940_255300.jpg,Digononta,healthy,0,test,0.50730073
data/raw/Digononta/220707221712_28500.jpg,Digononta,healthy,0,test,0.53045887
data/raw/Digononta/250818200100_5800.jpg,Digononta,healthy,0,test,0.48937452
data/raw/Digononta/220701193719_22800.jpg,Digononta,healthy,0,test,0.46776235
data/raw/Digononta/220711151704_105300.jpg,Digononta,healthy,0,test,0.54697883
data/raw/Digononta/220706161602_28500.jpg,Digononta,healthy,0,test,0.49897805
data/raw/Digononta/250818160058_3700.jpg,Digononta,healthy,0,test,0.51424897
data/raw/Digononta/220714223843_25500.jpg,Digononta,healthy,0,test,0.46920627
data/raw/Digononta/220711151704_334500.jpg,Digononta,healthy,0,test,0.47819427
data/raw/Digononta/220710214438_21300.jpg,Digononta,healthy,0,test,0.5463477
data/raw/Digononta/220711132531_42600_2.jpg,Digononta,healthy,0,test,0.6198598
data/raw/Digononta/220704164337_46200.jpg,Digononta,healthy,0,test,0.52910686
data/raw/Digononta/220707103914_41400.jpg,Digononta,healthy,0,test,0.5160739
data/raw/Digononta/220705205512_258000.jpg,Digononta,healthy,0,test,0.47391587
data/raw/Digononta/220701142004_1500.jpg,Digononta,healthy,0,test,0.5060231
data/raw/Digononta/220711151704_65700.jpg,Digononta,healthy,0,test,0.5199587
data/raw/Digononta/220712154002_67500.jpg,Digononta,healthy,0,test,0.4832228
data/raw/Digononta/220702195412_184500.jpg,Digononta,healthy,0,test,0.50183743
data/raw/Digononta/220712104445_52800.jpg,Digononta,healthy,0,test,0.47134545
data/raw/Digononta/220707103914_84900.jpg,Digononta,healthy,0,test,0.5168771
data/raw/Digononta/220715214149_35400.jpg,Digononta,healthy,0,test,0.5289264
data/raw/Digononta/220706212903_96900.jpg,Digononta,healthy,0,test,0.52918583
data/raw/Digononta/220714214255_47400.jpg,Digononta,healthy,0,test,0.5231738
data/raw/Digononta/220713075400_3000_5.jpg,Digononta,healthy,0,test,0.52929586
data/raw/Digononta/220713091344_238800_2.jpg,Digononta,healthy,0,test,0.55969524
data/raw/Digononta/220716104346_57900.jpg,Digononta,healthy,0,test,0.5116055
data/raw/Digononta/220705133448_495300.jpg,Digononta,healthy,0,test,0.55492103
data/raw/Digononta/220707145542_345000_2.jpg,Digononta,healthy,0,test,0.5448418
data/raw/Digononta/220715214149_81300.jpg,Digononta,healthy,0,test,0.5141458
data/raw/Digononta/250719150530_5500.jpg,Digononta,healthy,0,test,0.49813613
data/raw/Digononta/220625152853_24900_5.jpg,Digononta,healthy,0,test,0.531964
data/raw/Digononta/220713075400_15900_2.jpg,Digononta,healthy,0,test,0.5279244
data/raw/Digononta/220715135748_71100_2.jpg,Digononta,healthy,0,test,0.5282067
data/raw/Digononta/220710123359_18300.jpg,Digononta,healthy,0,test,0.56114227
data/raw/Digononta/220705205512_454800.jpg,Digononta,healthy,0,test,0.5329388
data/raw/Digononta/220714151918_362700.jpg,Digononta,healthy,0,test,0.4930653
data/raw/Digononta/220625151150_14700_2.jpg,Digononta,healthy,0,test,0.5198508
data/raw/Digononta/220711132531_40500.jpg,Digononta,healthy,0,test,0.52890193
data/raw/Digononta/220713091344_63900_2.jpg,Digononta,healthy,0,test,0.53631634
data/raw/Digononta/220704194006_14400.jpg,Digononta,healthy,0,test,0.49601564
data/raw/Digononta/220714151918_87600.jpg,Digononta,healthy,0,test,0.5247052
data/raw/Digononta/220702195412_21000.jpg,Digononta,healthy,0,test,0.49294478
data/raw/Digononta/220815230100_3900.jpg,Digononta,healthy,0,test,0.5278938
data/raw/Digononta/220713075400_3300_4.jpg,Digononta,healthy,0,test,0.56826144
data/raw/Digononta/220715153913_147900.jpg,Digononta,healthy,0,test,0.4880505
data/raw/Digononta/220713075400_45000.jpg,Digononta,healthy,0,test,0.5546851
data/raw/Digononta/220708152029_11400.jpg,Digononta,healthy,0,test,0.54618484
data/raw/Digononta/220715153913_346200_2.jpg,Digononta,healthy,0,test,0.5006619
data/raw/Digononta/220705133448_499200.jpg,Digononta,healthy,0,test,0.4839801
data/raw/Digononta/220710155007_186600.jpg,Digononta,healthy,0,test,0.5150748
data/raw/Digononta/220713151019_105000.jpg,Digononta,healthy,0,test,0.4704255
data/raw/Digononta/220711132531_50700.jpg,Digononta,healthy,0,test,0.55049366
data/raw/Digononta/220715214149_18300.jpg,Digononta,healthy,0,test,0.50308824
data/raw/Digononta/220716104346_45600.jpg,Digononta,healthy,0,test,0.4918358
data/raw/Digononta/220702195412_192000.jpg,Digononta,healthy,0,test,0.5219015
data/raw/Digononta/220706161602_12000.jpg,Digononta,healthy,0,test,0.52801496
data/raw/Digononta/250718184126_19800.jpg,Digononta,healthy,0,test,0.52967083
data/raw/Digononta/220625151150_9300.jpg,Digononta,healthy,0,test,0.51848525
data/raw/Digononta/220707145542_8100.jpg,Digononta,healthy,0,test,0.5104695
data/raw/Digononta/220710155007_4200.jpg,Digononta,healthy,0,test,0.49838388
data/raw/Digononta/220715153913_156300.jpg,Digononta,healthy,0,test,0.50004935
data/raw/Digononta/220704164337_11400_2.jpg,Digononta,healthy,0,test,0.5127267
data/raw/Digononta/220711132531_35400.jpg,Digononta,healthy,0,test,0.5398104
data/raw/Digononta/220701144940_255600.jpg,Digononta,healthy,0,test,0.5100929
data/raw/Digononta/220701193719_81300.jpg,Digononta,healthy,0,test,0.51934
data/raw/Digononta/220716104346_13200.jpg,Digononta,healthy,0,test,0.46761504
data/raw/Digononta/220710214438_95100_2.jpg,Digononta,healthy,0,test,0.4662063
data/raw/Digononta/220710123359_8700.jpg,Digononta,healthy,0,test,0.5149472
data/raw/Digononta/220711151704_210300.jpg,Digononta,healthy,0,test,0.49147078
data/raw/Digononta/220702195412_43200.jpg,Digononta,healthy,0,test,0.48924586
data/raw/Digononta/220710155007_112200_2.jpg,Digononta,healthy,0,test,0.4868398
data/raw/Digononta/220710214438_58800.jpg,Digononta,healthy,0,test,0.49318823
data/raw/Digononta/220715214149_83400.jpg,Digononta,healthy,0,test,0.5170606
data/raw/Digononta/220706212903_88500_2.jpg,Digononta,healthy,0,test,0.6006016
data/raw/Digononta/220701144940_133800.jpg,Digononta,healthy,0,test,0.46873474
data/raw/Digononta/220715153913_148200.jpg,Digononta,healthy,0,test,0.50731057
data/raw/Digononta/220710155007_295800.jpg,Digononta,healthy,0,test,0.5551116
data/raw/Digononta/220701193719_308400_2.jpg,Digononta,healthy,0,test,0.5003016
data/raw/Digononta/220715103728_2700.jpg,Digononta,healthy,0,test,0.50559205
data/raw/Digononta/220714194123_66600.jpg,Digononta,healthy,0,test,0.507563
data/raw/Digononta/220704212204_57600.jpg,Digononta,healthy,0,test,0.5130346
data/raw/Digononta/220712104445_42600.jpg,Digononta,healthy,0,test,0.47432107
data/raw/Digononta/220714151918_149100_2.jpg,Digononta,healthy,0,test,0.45181665
data/raw/Digononta/220714151918_148800_2.jpg,Digononta,healthy,0,test,0.56266147
data/raw/Digononta/220710214438_59100.jpg,Digononta,healthy,0,test,0.48857278
data/raw/Digononta/220626154616_72000_3.jpg,Digononta,healthy,0,test,0.5172828
data/raw/Digononta/220713091344_291600.jpg,Digononta,healthy,0,test,0.52127975
data/raw/Digononta/220704212204_130200.jpg,Digononta,healthy,0,test,0.52607065
data/raw/Digononta/220625151150_7500_5.jpg,Digononta,healthy,0,test,0.5069961
data/raw/Digononta/220716104346_72300_2.jpg,Digononta,healthy,0,test,0.5366403
data/raw/Digononta/220711132531_66300_3.jpg,Digononta,healthy,0,test,0.5073202
data/raw/Digononta/220711151704_350400.jpg,Digononta,healthy,0,test,0.49211058
data/raw/Digononta/220701193719_180000.jpg,Digononta,healthy,0,test,0.551364
data/raw/Digononta/220707145542_118800.jpg,Digononta,healthy,0,test,0.5046842
data/raw/Digononta/220715103728_16500.jpg,Digononta,healthy,0,test,0.51021206
data/raw/Digononta/220625152853_18000_3.jpg,Digononta,healthy,0,test,0.50494254
data/raw/Digononta/220714194123_66000_2.jpg,Digononta,healthy,0,test,0.4993851
data/raw/Digononta/220710214438_94800.jpg,Digononta,healthy,0,test,0.5158693
data/raw/Digononta/220705133448_407700_2.jpg,Digononta,healthy,0,test,0.47551262
data/raw/Digononta/220706161602_168000.jpg,Digononta,healthy,0,test,0.52313304
data/raw/Digononta/221219123632_308.jpg,Digononta,healthy,0,test,0.57259154
data/raw/Digononta/220711151704_46500.jpg,Digononta,healthy,0,test,0.45266384
data/raw/Digononta/220713075400_44100.jpg,Digononta,healthy,0,test,0.5526646
data/raw/Digononta/220714151918_19500.jpg,Digononta,healthy,0,test,0.5121428
data/raw/Digononta/220711151704_103500.jpg,Digononta,healthy,0,test,0.4990496
data/raw/Digononta/220625152853_31800.jpg,Digononta,healthy,0,test,0.4998963
data/raw/Digononta/220712162334_241500_2.jpg,Digononta,healthy,0,test,0.47855785
data/raw/Digononta/220711151704_327000.jpg,Digononta,healthy,0,test,0.5103121
data/raw/Digononta/220711210818_30900.jpg,Digononta,healthy,0,test,0.5176807
data/raw/Digononta/220701193719_86100_2.jpg,Digononta,healthy,0,test,0.51689154
data/raw/Digononta/220705111212_46200_2.jpg,Digononta,healthy,0,test,0.51454175
data/raw/Digononta/220625151150_14700.jpg,Digononta,healthy,0,test,0.54060256
data/raw/Digononta/250818192836_6800.jpg,Digononta,healthy,0,test,0.50473005
data/raw/Digononta/220711151704_77100.jpg,Digononta,healthy,0,test,0.55672145
data/raw/Digononta/220710155007_90600.jpg,Digononta,healthy,0,test,0.491609
data/raw/Digononta/220715153913_96300_2.jpg,Digononta,healthy,0,test,0.4634314
data/raw/Digononta/220705111212_84300.jpg,Digononta,healthy,0,test,0.52019304
data/raw/Digononta/220707145542_204600.jpg,Digononta,healthy,0,test,0.49116543
data/raw/Digononta/220702161601_23100.jpg,Digononta,healthy,0,test,0.48259777
data/raw/Digononta/220701193719_86400_2.jpg,Digononta,healthy,0,test,0.51340467
data/raw/Digononta/220704212204_131400_2.jpg,Digononta,healthy,0,test,0.500986
data/raw/Digononta/220702195412_65400.jpg,Digononta,healthy,0,test,0.50334454
data/raw/Digononta/220711151704_389700.jpg,Digononta,healthy,0,test,0.5092207
data/raw/Digononta/220626190551_14400_2.jpg,Digononta,healthy,0,test,0.5084173
data/raw/Digononta/220714151918_87600_2.jpg,Digononta,healthy,0,test,0.48863646
data/raw/Digononta/220714151918_7500.jpg,Digononta,healthy,0,test,0.4717901
data/raw/Digononta/220713091344_252300.jpg,Digononta,healthy,0,test,0.49563926
data/raw/Digononta/250807142725_17500.jpg,Digononta,healthy,0,test,0.5382853
data/raw/Digononta/220710155007_8100.jpg,Digononta,healthy,0,test,0.51273763
data/raw/Digononta/220702195412_79500.jpg,Digononta,healthy,0,test,0.5299919
data/raw/Digononta/220705111212_2100.jpg,Digononta,healthy,0,test,0.47849196
data/raw/Digononta/220713075400_33600.jpg,Digononta,healthy,0,test,0.56976753
data/raw/Digononta/220715153913_136800.jpg,Digononta,healthy,0,test,0.5352827
data/raw/Digononta/220704212204_39600.jpg,Digononta,healthy,0,test,0.5077144
data/raw/Digononta/220705205512_273600_2.jpg,Digononta,healthy,0,test,0.4748975
data/raw/Digononta/220702195412_159900.jpg,Digononta,healthy,0,test,0.5911622
data/raw/Digononta/220710214438_13500.jpg,Digononta,healthy,0,test,0.49889025
data/raw/Digononta/220625152853_19200.jpg,Digononta,healthy,0,test,0.55711156
data/raw/Digononta/220625152853_23700_2.jpg,Digononta,healthy,0,test,0.52177966
data/raw/Digononta/250818192836_21600.jpg,Digononta,healthy,0,test,0.4647246
data/raw/Digononta/220710123359_20100.jpg,Digononta,healthy,0,test,0.5175433
data/raw/Digononta/220625193430_297600.jpg,Digononta,healthy,0,test,0.5148467
data/raw/Digononta/220706161602_24600.jpg,Digononta,healthy,0,test,0.501594
data/raw/Digononta/220701144940_381900.jpg,Digononta,healthy,0,test,0.5330418
