fpr,tpr,threshold
0.03863987635239567,0.12541473125414732,0.5579330921173096
0.04173106646058733,0.12541473125414732,0.5577795505523682
0.04173106646058733,0.12873258128732581,0.5572099685668945
0.04327666151468315,0.12873258128732581,0.5571115612983704
0.04327666151468315,0.13072329130723293,0.5567638874053955
0.04482225656877898,0.13072329130723293,0.5567214488983154
0.04482225656877898,0.13404114134041142,0.5564431548118591
0.04636785162287481,0.13404114134041142,0.5564067363739014
0.04636785162287481,0.13470471134704712,0.556358277797699
0.04791344667697063,0.13470471134704712,0.5563470721244812
0.04791344667697063,0.1353682813536828,0.5562630295753479
0.04945904173106646,0.1353682813536828,0.5561919808387756
0.04945904173106646,0.1360318513603185,0.5561298131942749
0.05100463678516229,0.1360318513603185,0.556061327457428
0.05100463678516229,0.14001327140013273,0.5551156401634216
0.05255023183925812,0.14001327140013273,0.5551115870475769
0.05255023183925812,0.14067684140676842,0.5549492239952087
0.05409582689335394,0.14067684140676842,0.55492103099823
0.05409582689335394,0.1420039814200398,0.5547621846199036
0.0571870170015456,0.1420039814200398,0.5544468760490417
0.0571870170015456,0.14465826144658261,0.5540539026260376
0.05873261205564142,0.14465826144658261,0.5540351867675781
0.05873261205564142,0.15262110152621103,0.5527602434158325
0.06027820710973725,0.15262110152621103,0.552664577960968
0.06027820710973725,0.1579296615792966,0.5513710379600525
0.061823802163833076,0.1579296615792966,0.551364004611969
0.061823802163833076,0.1619110816191108,0.550612211227417
0.0633693972179289,0.1619110816191108,0.5504936575889587
0.0633693972179289,0.16257465162574652,0.5500985980033875
0.06491499227202473,0.16257465162574652,0.5500565767288208
0.06491499227202473,0.1645653616456536,0.5498055815696716
0.06646058732612056,0.1645653616456536,0.549732506275177
0.06646058732612056,0.1678832116788321,0.549264669418335
0.06800618238021638,0.1678832116788321,0.5492298007011414
0.06800618238021638,0.17186463171864633,0.5489903688430786
0.0695517774343122,0.17186463171864633,0.5488064289093018
0.0695517774343122,0.17916390179163902,0.5480346083641052
0.07264296754250386,0.17916390179163902,0.5479862093925476
0.07264296754250386,0.1798274717982747,0.547897458076477
0.07418856259659969,0.1798274717982747,0.5477610230445862
0.07418856259659969,0.18513603185136032,0.5470186471939087
0.07573415765069552,0.18513603185136032,0.5469788312911987
0.07573415765069552,0.19110816191108163,0.5464717745780945
0.07727975270479134,0.19110816191108163,0.5463476777076721
0.07727975270479134,0.19177173191771732,0.5462910532951355
0.07882534775888717,0.19177173191771732,0.5461848378181458
0.07882534775888717,0.1930988719309887,0.5459984540939331
0.080370942812983,0.1930988719309887,0.5459831357002258
0.080370942812983,0.1957531519575315,0.5454484224319458
0.08191653786707882,0.1957531519575315,0.5448418259620667
0.08191653786707882,0.20039814200398143,0.5442025661468506
0.08346213292117466,0.20039814200398143,0.5441610217094421
0.08346213292117466,0.205706702057067,0.5436448454856873
0.08500772797527048,0.205706702057067,0.5436252355575562
0.08500772797527048,0.20769741207697412,0.54337477684021
0.0865533230293663,0.20769741207697412,0.5432878732681274
0.0865533230293663,0.2090245520902455,0.5428932309150696
0.08809891808346214,0.2090245520902455,0.542891800403595
0.08809891808346214,0.20968812209688123,0.5428001284599304
0.08964451313755796,0.20968812209688123,0.5427457690238953
0.08964451313755796,0.2149966821499668,0.5422940850257874
0.09119010819165378,0.2149966821499668,0.5422585606575012
0.09119010819165378,0.21698739216987392,0.5421901941299438
0.09273570324574962,0.21698739216987392,0.5416964888572693
0.09273570324574962,0.2183145321831453,0.5416456460952759
0.09428129829984544,0.2183145321831453,0.5415847897529602
0.09428129829984544,0.22096881220968811,0.5409488677978516
0.09582689335394126,0.22096881220968811,0.5408490300178528
0.09582689335394126,0.22229595222295953,0.5406849980354309
0.09891808346213292,0.22229595222295953,0.5405001044273376
0.09891808346213292,0.22627737226277372,0.53984534740448
0.10046367851622875,0.22627737226277372,0.5398104190826416
0.10046367851622875,0.22694094226940942,0.5397404432296753
0.10200927357032458,0.22694094226940942,0.5396478772163391
0.10200927357032458,0.23357664233576642,0.5388332605361938
0.1035548686244204,0.23357664233576642,0.5388107895851135
0.1035548686244204,0.23556735235567353,0.5386450290679932
0.10664605873261206,0.23556735235567353,0.5385885238647461
0.10664605873261206,0.23888520238885202,0.5383419990539551
0.10819165378670788,0.23888520238885202,0.538322925567627
0.10819165378670788,0.23954877239548772,0.5383039116859436
0.10973724884080371,0.23954877239548772,0.5382853150367737
0.10973724884080371,0.24618447246184472,0.5376810431480408
0.11282843894899536,0.24618447246184472,0.537643551826477
0.11282843894899536,0.252156602521566,0.5372948050498962
0.1143740340030912,0.252156602521566,0.5371549725532532
0.1143740340030912,0.2528201725282017,0.5371516346931458
0.11746522411128284,0.2528201725282017,0.536922037601471
0.11746522411128284,0.2541473125414731,0.5367509126663208
0.11901081916537867,0.2541473125414731,0.5366402864456177
0.11901081916537867,0.25613802256138024,0.5364069938659668
0.12210200927357033,0.25613802256138024,0.5362784266471863
0.12210200927357033,0.25746516257465163,0.5358775854110718
0.125193199381762,0.25746516257465163,0.5356696844100952
0.125193199381762,0.258792302587923,0.5356424450874329
0.12828438948995363,0.258792302587923,0.5354568958282471
0.12828438948995363,0.2601194426011944,0.535344123840332
0.12982998454404945,0.2601194426011944,0.5352826714515686
0.12982998454404945,0.26741871267418715,0.5347743034362793
0.13137557959814528,0.26741871267418715,0.5346692800521851
0.13137557959814528,0.26940942269409424,0.5345256924629211
0.13601236476043277,0.26940942269409424,0.5344336032867432
0.13601236476043277,0.2727272727272727,0.5341989994049072
0.1375579598145286,0.2727272727272727,0.5341930985450745
0.1375579598145286,0.2833443928334439,0.5332688689231873
0.1391035548686244,0.2833443928334439,0.53324294090271
0.1391035548686244,0.2840079628400796,0.5331685543060303
0.14064914992272023,0.2840079628400796,0.533041775226593
0.14064914992272023,0.2846715328467153,0.5329863429069519
0.14219474497681608,0.2846715328467153,0.5329387784004211
0.14219474497681608,0.285335102853351,0.5329169034957886
0.1437403400309119,0.285335102853351,0.532721996307373
0.1437403400309119,0.28865295288652953,0.5323216319084167
0.14528593508500773,0.28865295288652953,0.532297670841217
0.14528593508500773,0.2899800928998009,0.5321947336196899
0.14683153013910355,0.2899800928998009,0.5321636199951172
0.14683153013910355,0.2913072329130723,0.532079815864563
0.14837712519319937,0.2913072329130723,0.5320076942443848
0.14837712519319937,0.29329794293297945,0.5319907665252686
0.14992272024729522,0.29329794293297945,0.5319640040397644
0.14992272024729522,0.29396151293961514,0.5318146347999573
0.1545595054095827,0.29396151293961514,0.5316234827041626
0.1545595054095827,0.3039150630391506,0.5305029153823853
0.15765069551777433,0.3039150630391506,0.5303770899772644
0.15765069551777433,0.30590577305905775,0.5301237106323242
0.15919629057187018,0.30590577305905775,0.5301116704940796
0.15919629057187018,0.30656934306569344,0.5300926566123962
0.16383307573415765,0.30656934306569344,0.5299530029296875
0.16383307573415765,0.3085600530856005,0.5297444462776184
0.16692426584234932,0.3085600530856005,0.5296653509140015
0.16692426584234932,0.3112143331121433,0.5293663740158081
0.16846986089644514,0.3112143331121433,0.5292958617210388
0.16846986089644514,0.31187790311877905,0.5292269587516785
0.17001545595054096,0.31187790311877905,0.5291858315467834
0.17001545595054096,0.31254147312541475,0.5291727781295776
0.17156105100463678,0.31254147312541475,0.529106855392456
0.17156105100463678,0.31320504313205044,0.5290140509605408
0.17465224111282843,0.31320504313205044,0.5289019346237183
0.17465224111282843,0.3151957531519575,0.5287096500396729
0.17619783616692428,0.3151957531519575,0.5285997986793518
0.17619783616692428,0.31851360318513605,0.5282627940177917
0.1777434312210201,0.31851360318513605,0.5282067060470581
0.1777434312210201,0.3218314532183145,0.5280401110649109
0.18083462132921174,0.3218314532183145,0.5280149579048157
0.18083462132921174,0.3224950232249502,0.527985692024231
0.18238021638330756,0.3224950232249502,0.5279244184494019
0.18238021638330756,0.3238221632382216,0.5279066562652588
0.18547140649149924,0.3238221632382216,0.5278937816619873
0.18547140649149924,0.32448573324485736,0.5278422236442566
0.18701700154559506,0.32448573324485736,0.5277572870254517
0.18701700154559506,0.32514930325149305,0.5277202129364014
0.18856259659969088,0.32514930325149305,0.5276913046836853
0.18856259659969088,0.3284671532846715,0.527460515499115
0.19165378670788252,0.3284671532846715,0.5273727774620056
0.19165378670788252,0.3297942932979429,0.5273152589797974
0.19319938176197837,0.3297942932979429,0.5273028612136841
0.19319938176197837,0.3351028533510285,0.5267849564552307
0.19629057187017002,0.3351028533510285,0.5266762375831604
0.19629057187017002,0.3417385534173855,0.5261576771736145
0.19783616692426584,0.3417385534173855,0.5260706543922424
0.19783616692426584,0.34306569343065696,0.526008665561676
0.2009273570324575,0.34306569343065696,0.5259482860565186
0.2009273570324575,0.34439283344392835,0.5258169174194336
0.20247295208655333,0.34439283344392835,0.5256978869438171
0.20247295208655333,0.34505640345056404,0.525664746761322
0.20401854714064915,0.34505640345056404,0.5256598591804504
0.20401854714064915,0.34638354346383543,0.5255489945411682
0.20556414219474498,0.34638354346383543,0.5254461169242859
0.20556414219474498,0.3477106834771068,0.5252553820610046
0.2071097372488408,0.3477106834771068,0.5251977443695068
0.2071097372488408,0.3490378234903782,0.5248572826385498
0.2117465224111283,0.3490378234903782,0.5247337818145752
0.2117465224111283,0.34970139349701396,0.5247142910957336
0.2132921174652241,0.34970139349701396,0.524705171585083
0.2132921174652241,0.35102853351028535,0.5246698260307312
0.21638330757341576,0.35102853351028535,0.5246423482894897
0.21638330757341576,0.3543463835434638,0.524467945098877
0.21792890262751158,0.3543463835434638,0.5244277119636536
0.21792890262751158,0.3662906436629064,0.5232698321342468
0.21947449768160743,0.3662906436629064,0.5231738090515137
0.21947449768160743,0.3669542136695421,0.5231409072875977
0.22102009273570325,0.3669542136695421,0.5231330394744873
0.22102009273570325,0.3676177836761778,0.5230791568756104
0.22256568778979907,0.3676177836761778,0.5229561924934387
0.22256568778979907,0.36828135368281356,0.5229367017745972
0.22565687789799072,0.36828135368281356,0.5226183533668518
0.22565687789799072,0.37491705374917056,0.522205650806427
0.22720247295208656,0.37491705374917056,0.522078275680542
0.22720247295208656,0.37558062375580625,0.5219083428382874
0.2287480680061824,0.37558062375580625,0.5219014883041382
0.2287480680061824,0.37690776376907764,0.5218777656555176
0.2302936630602782,0.37690776376907764,0.5217796564102173
0.2302936630602782,0.38088918380889186,0.5213969349861145
0.23183925811437403,0.38088918380889186,0.5213596820831299
0.23183925811437403,0.38155275381552756,0.5212940573692322
0.23493044822256567,0.38155275381552756,0.5211841464042664
0.23493044822256567,0.38221632382216325,0.5211676955223083
0.23647604327666152,0.38221632382216325,0.52115797996521
0.23647604327666152,0.38951559389515594,0.5204086303710938
0.241112828438949,0.38951559389515594,0.5203431248664856
0.241112828438949,0.39084273390842733,0.5202756524085999
0.2426584234930448,0.39084273390842733,0.5201930403709412
0.2426584234930448,0.39349701393497016,0.5199734568595886
0.24420401854714066,0.39349701393497016,0.5199586749076843
0.24420401854714066,0.39482415394824155,0.5198588371276855
0.24574961360123648,0.39482415394824155,0.5198507905006409
0.24574961360123648,0.39615129396151294,0.5198138356208801
0.24884080370942813,0.39615129396151294,0.5196774005889893
0.24884080370942813,0.39681486396814863,0.5194619297981262
0.250386398763524,0.39681486396814863,0.5194149017333984
0.250386398763524,0.39814200398142,0.5193577408790588
0.25193199381761977,0.39814200398142,0.5193399786949158
0.25193199381761977,0.40013271400132716,0.5193004608154297
0.2534775888717156,0.40013271400132716,0.5192564129829407
0.2534775888717156,0.40676841406768416,0.5188407301902771
0.2550231839258114,0.40676841406768416,0.5187197327613831
0.2550231839258114,0.40809555408095555,0.5186976790428162
0.25656877897990726,0.40809555408095555,0.5186192989349365
0.25656877897990726,0.40875912408759124,0.518597424030304
0.2581143740340031,0.40875912408759124,0.5184852480888367
0.2581143740340031,0.41207697412076977,0.5183162689208984
0.2596599690880989,0.41207697412076977,0.5182856321334839
0.2596599690880989,0.41274054412740546,0.5182691812515259
0.26120556414219476,0.41274054412740546,0.5182631015777588
0.26120556414219476,0.4173855341738553,0.517778217792511
0.26738794435857804,0.4173855341738553,0.5175076127052307
0.26738794435857804,0.41937624419376246,0.5174518823623657
0.2689335394126739,0.41937624419376246,0.5172827839851379
0.2689335394126739,0.42003981420039815,0.5171602964401245
0.2735703245749614,0.42003981420039815,0.5170345306396484
0.2735703245749614,0.42203052422030524,0.5169553160667419
0.27666151468315303,0.42203052422030524,0.5168771147727966
0.27666151468315303,0.4233576642335766,0.5168086290359497
0.2782071097372488,0.4233576642335766,0.5167913436889648
0.2782071097372488,0.42534837425348376,0.5167516469955444
0.2797527047913447,0.42534837425348376,0.516697883605957
0.2797527047913447,0.42800265428002654,0.5165998339653015
0.28129829984544047,0.42800265428002654,0.5165920853614807
0.28129829984544047,0.43132050431320507,0.5165638327598572
0.2828438948995363,0.43132050431320507,0.5165555477142334
0.2828438948995363,0.4366290643662906,0.5163000822067261
0.28438948995363217,0.4366290643662906,0.5162983536720276
0.28438948995363217,0.44193762441937623,0.516115128993988
0.29057187017001546,0.44193762441937623,0.5160096883773804
0.29057187017001546,0.4432647644326476,0.5158979892730713
0.2921174652241113,0.4432647644326476,0.5158693194389343
0.2921174652241113,0.4492368944923689,0.5153781175613403
0.2936630602782071,0.4492368944923689,0.5153639316558838
0.2936630602782071,0.44990046449900467,0.5152814388275146
0.29675425038639874,0.44990046449900467,0.5152539014816284
0.29675425038639874,0.45388188453881884,0.5151636600494385
0.29984544049459044,0.45388188453881884,0.5150747895240784
0.29984544049459044,0.45454545454545453,0.5150305032730103
0.30139103554868624,0.45454545454545453,0.5149471759796143
0.30139103554868624,0.4552090245520902,0.5148969292640686
0.3075734157650695,0.4552090245520902,0.514846682548523
0.3075734157650695,0.45919044459190445,0.5145506858825684
0.3106646058732612,0.45919044459190445,0.5145394206047058
0.3106646058732612,0.46051758460517583,0.5143585801124573
0.3168469860896445,0.46051758460517583,0.5142489671707153
0.3168469860896445,0.46118115461181153,0.5142008662223816
0.31993817619783615,0.46118115461181153,0.5141189098358154
0.31993817619783615,0.46250829462508297,0.5139729976654053
0.321483771251932,0.46250829462508297,0.5139318704605103
0.321483771251932,0.46648971466489714,0.5136824250221252
0.3230293663060278,0.46648971466489714,0.5136690735816956
0.3230293663060278,0.46715328467153283,0.5135924816131592
0.3230293663060278,0.4684804246848042,0.5135239958763123
0.3261205564142195,0.4684804246848042,0.5134046673774719
0.3261205564142195,0.46980756469807566,0.5133606791496277
0.32921174652241114,0.46980756469807566,0.5132929682731628
0.32921174652241114,0.47047113470471136,0.5132108926773071
0.33075734157650694,0.47047113470471136,0.5131967067718506
0.33075734157650694,0.47378898473788983,0.513042688369751
0.3323029366306028,0.47378898473788983,0.5130345821380615
0.3323029366306028,0.47777040477770405,0.5127682089805603
0.3369397217928903,0.47777040477770405,0.5127267241477966
0.3369397217928903,0.47843397478433974,0.5126396417617798
0.3384853168469861,0.47843397478433974,0.5124578475952148
0.3384853168469861,0.48307896483078966,0.5123417973518372
0.3415765069551777,0.48307896483078966,0.5121427774429321
0.3415765069551777,0.48440610484406105,0.5120412707328796
0.34312210200927357,0.48440610484406105,0.5119779706001282
0.34312210200927357,0.48506967485069674,0.5119653940200806
0.3446676970633694,0.48506967485069674,0.5119572281837463
0.3446676970633694,0.48971466489714666,0.5116273164749146
0.3462132921174652,0.48971466489714666,0.5116055011749268
0.3462132921174652,0.49502322495023227,0.5113784074783325
0.34775888717156106,0.49502322495023227,0.5110787749290466
0.34775888717156106,0.5003317850033179,0.5107455849647522
0.34930448222565685,0.5003317850033179,0.5107391476631165
0.34930448222565685,0.5023224950232249,0.5104878544807434
0.3508500772797527,0.5023224950232249,0.5104694962501526
0.3508500772797527,0.5036496350364964,0.5103648900985718
0.35394126738794435,0.5036496350364964,0.5102848410606384
0.35394126738794435,0.5049767750497678,0.5102419853210449
0.3554868624420402,0.5049767750497678,0.5102332234382629
0.3554868624420402,0.5063039150630392,0.5102242231369019
0.357032457496136,0.5063039150630392,0.5102120637893677
0.357032457496136,0.5069674850696748,0.510168731212616
0.3616692426584235,0.5069674850696748,0.5100373029708862
0.3616692426584235,0.5076310550763106,0.5100051760673523
0.366306027820711,0.5076310550763106,0.5098658204078674
0.366306027820711,0.508958195089582,0.5097707509994507
0.3678516228748068,0.508958195089582,0.5097664594650269
0.3678516228748068,0.5102853351028533,0.5095741748809814
0.3693972179289026,0.5102853351028533,0.5095615386962891
0.3693972179289026,0.5122760451227605,0.5094394087791443
0.37094281298299847,0.5122760451227605,0.5094362497329712
0.37094281298299847,0.5155938951559389,0.509291410446167
0.37248840803709427,0.5155938951559389,0.5092207193374634
0.37248840803709427,0.5195753151957532,0.5089502334594727
0.3740340030911901,0.5195753151957532,0.5089106559753418
0.3740340030911901,0.522229595222296,0.5087698698043823
0.3755795981452859,0.522229595222296,0.5087658762931824
0.3755795981452859,0.5235567352355673,0.5087055563926697
0.37712519319938176,0.5235567352355673,0.5086686015129089
0.37712519319938176,0.5242203052422031,0.5086531639099121
0.3786707882534776,0.5242203052422031,0.5086452960968018
0.3786707882534776,0.5282017252820173,0.508438766002655
0.3802163833075734,0.5282017252820173,0.5084173083305359
0.3802163833075734,0.528865295288653,0.5083909630775452
0.38176197836166925,0.528865295288653,0.508390486240387
0.38176197836166925,0.5301924353019244,0.5083526372909546
0.3848531684698609,0.5301924353019244,0.5082944631576538
0.3848531684698609,0.5315195753151958,0.5081735253334045
0.38639876352395675,0.5315195753151958,0.508103609085083
0.38639876352395675,0.5321831453218314,0.5080968141555786
0.38794435857805254,0.5321831453218314,0.5079599022865295
0.38794435857805254,0.53550099535501,0.5077871680259705
0.3910355486862442,0.53550099535501,0.5077143907546997
0.3910355486862442,0.5374917053749171,0.5075662136077881
0.39258114374034003,0.5374917053749171,0.5075629949569702
0.39258114374034003,0.5401459854014599,0.5073673129081726
0.3941267387944359,0.5401459854014599,0.507355809211731
0.3941267387944359,0.5408095554080955,0.5073246955871582
0.3987635239567233,0.5408095554080955,0.5073007345199585
0.3987635239567233,0.5414731254147312,0.5072794556617737
0.40030911901081917,0.5414731254147312,0.5070856809616089
0.40030911901081917,0.5434638354346384,0.5070335865020752
0.4034003091190108,0.5434638354346384,0.5069893598556519
0.4034003091190108,0.5447909754479098,0.5069336295127869
0.40494590417310666,0.5447909754479098,0.5069077610969543
0.40494590417310666,0.5481088254810883,0.5065202116966248
0.40649149922720246,0.5481088254810883,0.5064952373504639
0.40649149922720246,0.5520902455209025,0.506255567073822
0.4095826893353941,0.5520902455209025,0.506023108959198
0.4095826893353941,0.5560716655607166,0.5058348774909973
0.4126738794435858,0.5560716655607166,0.5056969523429871
0.4126738794435858,0.5580623755806238,0.5056059956550598
0.4188562596599691,0.5580623755806238,0.5054686069488525
0.4188562596599691,0.5587259455872594,0.5054634213447571
0.42040185471406494,0.5587259455872594,0.5054541230201721
0.42040185471406494,0.5607166556071665,0.5052759051322937
0.42194744976816073,0.5607166556071665,0.5052570104598999
0.42194744976816073,0.5640345056403451,0.5051620602607727
0.4234930448222566,0.5640345056403451,0.5051208734512329
0.4234930448222566,0.5646980756469807,0.5050870180130005
0.4281298299845441,0.5646980756469807,0.5049425363540649
0.4281298299845441,0.5680159256801592,0.5047698020935059
0.42967542503863987,0.5680159256801592,0.5047300457954407
0.42967542503863987,0.568679495686795,0.5046891570091248
0.4312210200927357,0.568679495686795,0.5046842098236084
0.4312210200927357,0.5693430656934306,0.5046795010566711
0.43431221020092736,0.5693430656934306,0.5044645071029663
0.43431221020092736,0.5700066357000664,0.504378080368042
0.44049459041731065,0.5700066357000664,0.5042880773544312
0.44049459041731065,0.5713337757133378,0.5042321681976318
0.4420401854714065,0.5713337757133378,0.5042262077331543
0.4420401854714065,0.5746516257465163,0.5040403604507446
0.4435857805255023,0.5746516257465163,0.5039821863174438
0.4435857805255023,0.5766423357664233,0.5038838982582092
0.44513137557959814,0.5766423357664233,0.5038751363754272
0.44513137557959814,0.5773059057730591,0.503821074962616
0.44976816074188564,0.5773059057730591,0.5035692453384399
0.44976816074188564,0.5799601857996018,0.503363847732544
0.45131375579598143,0.5799601857996018,0.5033445358276367
0.45131375579598143,0.5806237558062376,0.5033177733421326
0.45440494590417313,0.5806237558062376,0.5032975673675537
0.45440494590417313,0.5812873258128732,0.503242015838623
0.4559505409582689,0.5812873258128732,0.5032235383987427
0.4559505409582689,0.581950895819509,0.5031644105911255
0.45904173106646057,0.581950895819509,0.5030882358551025
0.45904173106646057,0.583941605839416,0.5030015110969543
0.46213292117465227,0.583941605839416,0.5028381943702698
0.46213292117465227,0.5846051758460518,0.5028064250946045
0.46367851622874806,0.5846051758460518,0.5027377605438232
0.46367851622874806,0.5852687458526875,0.5027196407318115
0.4652241112828439,0.5852687458526875,0.5026379227638245
0.4652241112828439,0.5859323158593231,0.5026232600212097
0.46831530139103555,0.5859323158593231,0.502493143081665
0.46831530139103555,0.5865958858659589,0.5024880170822144
0.46986089644513135,0.5865958858659589,0.5024489760398865
0.46986089644513135,0.5872594558725945,0.5024422407150269
0.4714064914992272,0.5872594558725945,0.5022915601730347
0.4714064914992272,0.5879230258792303,0.5022823214530945
0.47295208655332305,0.5879230258792303,0.5022783875465393
0.47295208655332305,0.5885865958858659,0.5021753907203674
0.4760432766615147,0.5885865958858659,0.5021488070487976
0.4760432766615147,0.5892501658925017,0.5020824074745178
0.4775888717156105,0.5892501658925017,0.5020795464515686
0.4775888717156105,0.5905773059057731,0.5019710659980774
0.47913446676970634,0.5905773059057731,0.5019699931144714
0.47913446676970634,0.5912408759124088,0.5019322037696838
0.482225656877898,0.5912408759124088,0.501837432384491
0.482225656877898,0.5932315859323158,0.5018036961555481
0.4868624420401855,0.5932315859323158,0.5016870498657227
0.4868624420401855,0.5938951559389516,0.5016121864318848
0.4884080370942813,0.5938951559389516,0.5015940070152283
0.4884080370942813,0.5945587259455872,0.5015441179275513
0.4899536321483771,0.5945587259455872,0.5015143156051636
0.4899536321483771,0.5978765759787658,0.5014163255691528
0.49149922720247297,0.5978765759787658,0.5014139413833618
0.49149922720247297,0.5998672859986729,0.501236081123352
0.49304482225656876,0.5998672859986729,0.5012298226356506
0.49304482225656876,0.6025215660252157,0.5010256767272949
0.4945904173106646,0.6025215660252157,0.5009859800338745
0.4945904173106646,0.6038487060384871,0.500887930393219
0.49613601236476046,0.6038487060384871,0.5008782744407654
0.49613601236476046,0.608493696084937,0.5006706714630127
0.49768160741885625,0.608493696084937,0.5006619095802307
0.49768160741885625,0.6091572660915726,0.500657856464386
0.500772797527048,0.6091572660915726,0.5004095435142517
0.500772797527048,0.6124751161247511,0.5003018379211426
0.5069551777434312,0.6124751161247511,0.5002157092094421
0.5069551777434312,0.6138022561380225,0.5001810193061829
0.5115919629057187,0.6138022561380225,0.500049352645874
0.5115919629057187,0.6157929661579297,0.49989819526672363
0.5131375579598145,0.6157929661579297,0.4998962879180908
0.5131375579598145,0.6204379562043796,0.49967360496520996
0.5162287480680062,0.6204379562043796,0.4995761513710022
0.5162287480680062,0.621765096217651,0.4995286762714386
0.517774343122102,0.621765096217651,0.49951863288879395
0.517774343122102,0.6237558062375581,0.4994352161884308
0.5224111282843895,0.6237558062375581,0.4993581175804138
0.5224111282843895,0.6244193762441937,0.49926990270614624
0.5239567233384853,0.6244193762441937,0.49923384189605713
0.5239567233384853,0.6270736562707365,0.49915850162506104
0.527047913446677,0.6270736562707365,0.499141663312912
0.527047913446677,0.6277372262773723,0.49912315607070923
0.5363214837712519,0.6277372262773723,0.498819500207901
0.5363214837712519,0.6290643662906437,0.4987613260746002
0.5378670788253478,0.6290643662906437,0.49870967864990234
0.5378670788253478,0.6330457863304578,0.49849915504455566
0.5394126738794436,0.6330457863304578,0.49838387966156006
0.5394126738794436,0.6357000663570007,0.49825841188430786
0.5409582689335394,0.6357000663570007,0.4982497990131378
0.5409582689335394,0.6363636363636364,0.49824023246765137
0.5440494590417311,0.6363636363636364,0.49813613295555115
0.5440494590417311,0.6370272063702721,0.4980844557285309
0.5471406491499228,0.6370272063702721,0.49790874123573303
0.5471406491499228,0.6410086264100863,0.4976356029510498
0.5486862442040186,0.6410086264100863,0.4976204037666321
0.5486862442040186,0.643662906436629,0.49739888310432434
0.5502318392581144,0.643662906436629,0.49736520648002625
0.5502318392581144,0.6456536164565362,0.49726957082748413
0.5517774343122102,0.6456536164565362,0.497259259223938
0.5517774343122102,0.6463171864631718,0.49720242619514465
0.5533230293663061,0.6463171864631718,0.497138649225235
0.5533230293663061,0.6469807564698076,0.4971126317977905
0.5548686244204019,0.6469807564698076,0.49707308411598206
0.5548686244204019,0.6476443264764432,0.4970703125
0.5564142194744977,0.6476443264764432,0.49706995487213135
0.5564142194744977,0.6502986065029861,0.49694523215293884
0.5579598145285936,0.6502986065029861,0.4969165623188019
0.5579598145285936,0.6522893165228931,0.4968505799770355
0.5595054095826894,0.6522893165228931,0.49677619338035583
0.5595054095826894,0.654943596549436,0.49668440222740173
0.5610510046367851,0.654943596549436,0.4966422915458679
0.5610510046367851,0.6595885865958858,0.49616461992263794
0.5625965996908809,0.6595885865958858,0.49615478515625
0.5625965996908809,0.6609157266091573,0.49601876735687256
0.5656877897990726,0.6609157266091573,0.49601516127586365
0.5656877897990726,0.661579296615793,0.49601301550865173
0.5672333848531684,0.661579296615793,0.49600470066070557
