path,taxon,group,label,split
data/raw/Hypotrichida/221217131528_332.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221214130524_474.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221219123632_194.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221218180442_291.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221219123632_347.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221218171920_57.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221217131528_393.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221214130524_60.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221215125712_372.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221216134643_72.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221219162533_24_2.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221219162533_1.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221214130524_366.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221216134643_125.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221218171920_46.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221215125712_487.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221215125712_193.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221217131528_129.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221217131528_449.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221216134643_121.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221218180442_385_2.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221218171920_160.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221218171920_83.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221217131528_367.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221214130524_58.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221219123632_96.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221218205314_153.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221217131528_329.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221217131528_291.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221216134643_434.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221217131528_48.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221215125712_63.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221214130524_253.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221217131528_42.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221216134643_8.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221218171920_100.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221218180442_310_2.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221211132350_102.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221214130524_125.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221217131528_201.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221217131528_257.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221217131528_340_2.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221218180442_338.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221216134643_127.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221216134643_352.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221219123632_3.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221219123632_299.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221216134643_271_2.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221214172456_68.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221213130833_217.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221216134643_119.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221219123632_300.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221219123632_193.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221219123632_136.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221217131528_487.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221216134643_530.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221217131528_160.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221215125712_425.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221216134643_297.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221215125712_748_2.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221214130524_61.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221218171920_101.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221217131528_93_2.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221219123632_86.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221218180442_384_2.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221218180442_372_2.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221216134643_121_2.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221214130524_135.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221218171920_56.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221218180442_371_2.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221219123632_60.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221219123632_25.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221217131528_137.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221214130524_62.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221216134643_274.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221219123632_335.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221218171920_109.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221217131528_129_2.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221215125712_907.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221218101122_147.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221217131528_192.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221216134643_118.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221217131528_81.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221218180442_372.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221219123632_87.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221218101122_247.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221217131528_331.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221215125712_756.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221219175204_47.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221218180442_292.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221215125712_831.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221217131528_93.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221217131528_191.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221219123632_306.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221218205314_440.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221218171920_148.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221216134643_333.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221217131528_138.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221217131528_132_2.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221216134643_13.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221219103325_128.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221218171920_82.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221216134643_281.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221217131528_342.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221215125712_66.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221219162533_3.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221215125712_424.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221214130524_335.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221215125712_250.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221215125712_191.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221219123632_340.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221217131528_289.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221214130524_367.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221216134643_506.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221219123632_101.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221219123632_347_2.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221219123632_302_2.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221213155715_33.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221217131528_238.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221211132350_322.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221218180442_383.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221217131528_200.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221214130524_606.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221219123632_107.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221219123632_305.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221215125712_808_2.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221219162533_2.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221219123632_129.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221218180442_93.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221219123632_316.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221219123632_346.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221218180442_147.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221216134643_313.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221214130524_473.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221219185410_88.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221216134643_273.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221219123632_274.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221219123632_45.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221217131528_68.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221218180442_91.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221217131528_490.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221216134643_353.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221218171920_129.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221217131528_396_2.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221219123632_26_4.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221218180442_384.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221218171920_52.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221218180442_158.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221215125712_488.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221215125712_748.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221217131528_199.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221215125712_919.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221215125712_799.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221219185410_93.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221214130524_699.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221218180442_159.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221216134643_403.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221217131528_239.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221218180442_371.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221217131528_403.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221217131528_16.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221216134643_351.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221219123632_26_3.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221219185410_94.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221219123632_153.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221212132320_250.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221216134643_334.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221216134643_299.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221219123632_136_2.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221212132320_248.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221216134643_433.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221215125712_811.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221214130524_284.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221219123632_16.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221216134643_248.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221217131528_396.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221217131528_301.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221215125712_195.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221215125712_252.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221217131528_162.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221217131528_135.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221219123632_160.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221218171920_1.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221217131528_41.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221219123632_261.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221215125712_522.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221218180442_52.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221216134643_12.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221217131528_133.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221216134643_529.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221218180442_47.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221218171920_112.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221219123632_169.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221218171920_38.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221214130524_126.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221217131528_406.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221217131528_92_2.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221217131528_339.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221219123632_348.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221215125712_747.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221213130833_209.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221219123632_111.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221213130833_72.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221218105116_123.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221219123632_161.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221219123632_260.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221217131528_341.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221217131528_45.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221218180442_43.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221218180442_46.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221214130524_78.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221216134643_504.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221217131528_90.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221214130524_604.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221219123632_299_2.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221216134643_531.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221216134643_500.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221213130833_210.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221216134643_271.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221217131528_309.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221219123632_210.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221215125712_104.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221217131528_448.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221211132350_323.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221219123632_128.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221213130833_206.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221219123632_345.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221217131528_413.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221219123632_19.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221218180442_146.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221218180442_373.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221218171920_152.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221214130524_697.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221215125712_807.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221216134643_119_2.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221217131528_362_2.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221217131528_366.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221213180049_673.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221217131528_212.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221218180442_6.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221217131528_310.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221218180442_312.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221217131528_210.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221218171920_87.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221217131528_131.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221218205314_67.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221216134643_10.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221217131528_394.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221219123632_287.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221217131528_360.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221216134643_74.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221217131528_161.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221215125712_315.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221217131528_475.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221216134643_120.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221216134643_469.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221219123632_154.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221218171920_45.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221215125712_827.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221213130833_108.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221217131528_43_2.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221214130524_73.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221219123632_107_2.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221217131528_132.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221216134643_528.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221219123632_270.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221219123632_85.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221212132320_249.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221218171920_102.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221219162533_8.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221217131528_474.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221213155715_32.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221215125712_326.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221217131528_405.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221218171920_81.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221217131528_136.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221219123632_258.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221219123632_98.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221217131528_365.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221216134643_334_2.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221215125712_106.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221217131528_235.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221218180442_42.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221216134643_272_2.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221218180442_385.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221219123632_43_2.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221216134643_120_2.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221218180442_383_2.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221214130524_80.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221217131528_240.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221218171920_146.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221219123632_170.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221214130524_59.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221218171920_88.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221217131528_447.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221216134643_279.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221219123632_15.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221217131528_46.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221216134643_88.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221214130524_334.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221213130833_52.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221216134643_155.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221215125712_837.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221219123632_44.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221215125712_371.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221217131528_71.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221216134643_309.jpg,Hypotrichida,healthy,0,train
data/raw/Hypotrichida/221217131528_91.jpg,Hypotrichida,healthy,0,train
